fid,fname,tid,q,Lq,l,Ll,k,Lk,a,La,ktotal,Lktotal,w,Lw,t,Lt,lnvoyage_oper,lnF1tonnage,soil,woil,bone,L,voyage_oper,Ktotal,Q,A,W,rev,K,Kprime,exit,bk,bK,bW,bt,cons,omega
6,"Adams, Zenas L.",1860,3.8837636,3.8336463,4.724875,4.7240624,7.1804504,7.1804504,2.5649493,2.4849067,12.051511,12.144669,13.897676,13.901892,60,59,1.3862944,6.3279366,.6747000068426132,.3104,8.6,112.7163848876953,4,171358.1165924072,48.6068000793457,13,1085635.8,8.5985518,1313.5,560,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14532948
6,"Adams, Zenas L.",1861,3.1609416,3.8837636,3.9773207,4.724875,6.3279366,7.1804504,2.6390574,2.5649493,11.897931,12.051511,13.894493,13.897676,61,60,.69314718,6.7499313,.5351999998092651,.0024,0,53.37383842468262,2,146962.1998901367,23.59280014038086,14,1082185.8,.75706118,560,854,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.29731473
6,"Adams, Zenas L.",1862,3.9619453,3.1609416,4.3929729,3.9773207,6.7499313,6.3279366,2.7080503,2.6390574,11.653352,11.897931,13.892487,13.894493,62,61,1.0986123,6.2785215,1.135200023651123,.1424,.45,80.88051605224609,3,115076.4499130249,52.55946731567383,15,1080016.6,2.0021076,854,533,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.64602596
6,"Adams, Zenas L.",1863,3.7130516,3.9619453,3.9634883,4.3929729,6.2785215,6.7499313,2.7725887,2.7080503,11.488565,11.653352,13.891661,13.892487,63,62,.69314718,5.6835799,.8720000386238098,.1424,.45,52.64063453674316,2,97593.44989013672,40.97866821289063,16,1079124.4,1.7463143,533,294,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.86847001
6,"Adams, Zenas L.",1864,3.3661458,3.7130516,3.3144288,3.9634883,5.6835799,6.2785215,2.8332133,2.7725887,11.34798,11.488565,13.891326,13.891661,64,63,0,5.6835799,.6000000238418579,.14,.45,27.50667762756348,1,84793.94992828369,28.96666717529297,17,1078763.1,1.2693361,294,294,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,1.1200004
6,"Adams, Zenas L.",1865,3.3661458,3.3661458,3.3144288,3.3144288,5.6835799,5.6835799,2.8903718,2.8332133,11.31901,11.34798,13.891262,13.891326,65,64,0,4.919981,.6000000238418579,.14,.45,27.50667762756348,1,82372.69993591309,28.96666717529297,18,1078694.3,1.4641848,294,137,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,1.1068689
6,"Adams, Zenas L.",1866,1.5769148,3.3661458,3.0910425,3.3144288,4.919981,5.6835799,2.9444389,2.8903718,11.297045,11.31901,13.890926,13.891262,66,65,0,6.0833597,.1099999994039536,0,0,22.00000190734863,1,80583.11661529541,4.840000152587891,19,1078332.5,.184875,137,438.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.095896646
6,"Adams, Zenas L.",1867,2.9529929,1.5769148,3.8918204,3.0910425,6.0833597,4.919981,2.9957323,2.9444389,11.333413,11.297045,13.890308,13.890926,67,66,.69314718,6.0833597,.4256666749715805,.0236666666666667,0,49.00000381469727,2,83567.78325653076,19.16322326660156,20,1077666.3,.66886485,438.5,438.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.26007879
6,"Adams, Zenas L.",1868,2.9529929,2.9529929,3.8918204,3.8918204,6.0833597,6.0833597,3.0445225,2.9957323,11.310284,11.333413,13.889392,13.890308,68,67,.69314718,6.0833597,.4256666749715805,.0236666666666667,0,49.00000381469727,2,81657.03327941895,19.16322326660156,21,1076679.3,.60659784,438.5,438.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.25033614
6,"Adams, Zenas L.",1869,2.9271827,2.9529929,3.8815639,3.8918204,6.0833597,6.0833597,3.0910425,3.0445225,11.295695,11.310284,13.888688,13.889392,69,68,.69314718,5.7087698,.4153333157300949,.0218333333333333,.0375,48.50000190734863,2,80474.44995880127,18.6749439239502,22,1075921.8,.58580631,438.5,301.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.21438573
6,"Adams, Zenas L.",1870,2.5912666,2.9271827,3.2580965,3.8815639,5.7087698,6.0833597,3.1354942,3.0910425,11.247721,11.295695,13.888362,13.888688,70,69,0,5.7087698,.2949999868869781,.02,.075,25.99999809265137,1,76704.8666305542,13.34666633605957,23,1075570.9,.36396906,301.5,301.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.2530292
6,"Adams, Zenas L.",1871,2.5912666,2.5912666,3.2580965,3.2580965,5.7087698,5.7087698,3.1780539,3.1354942,11.097065,11.247721,13.888494,13.888362,71,70,0,5.7087698,.2949999868869781,.02,.075,25.99999809265137,1,65977.19995880127,13.34666633605957,24,1075712.3,.37814185,301.5,301.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.23373006
6,"Adams, Zenas L.",1872,2.5912666,2.5912666,3.2580965,3.2580965,5.7087698,5.7087698,3.2188759,3.1780539,10.825562,11.097065,13.889244,13.888494,72,71,0,,.2949999868869781,.02,.075,25.99999809265137,1,50290.03326416016,13.34666633605957,25,1076519.6,.43335867,301.5,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.20674779
7,Aiken & Swift,1877,3.0166781,,3.4657359,,5.8464389,,0,,10.743607,,13.896301,,77,76,0,5.8464389,.4099999964237213,.13,.4,32,1,46332.8666305542,20.42333221435547,1,1084143.6,1.3873781,346,346,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.39981794
7,Aiken & Swift,1878,3.0166781,3.0166781,3.4657359,3.4657359,5.8464389,5.8464389,.69314718,0,10.756312,10.743607,13.897457,13.896301,78,77,0,6.6057491,.4099999964237213,.13,.4,32,1,46925.28330993652,20.42333221435547,2,1085397.8,1.41635,346,739.33337,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.38407913
7,Aiken & Swift,1879,3.6620221,3.0166781,4.1588831,3.4657359,6.6057491,5.8464389,1.0986123,.69314718,10.71841,10.756312,13.898714,13.897457,79,78,.69314718,7.4940596,.7849999964237213,.24,.4,64,2,45180.0333404541,38.94000244140625,3,1086763.1,1.7533866,739.3333435058594,1797.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.22540443
7,Aiken & Swift,1880,4.3272886,3.6620221,5.0625949,4.1588831,7.4940596,6.6057491,1.3862944,1.0986123,10.680058,10.71841,13.899774,13.898714,80,79,1.6094379,8.0664692,1.092999987304211,1.508,5.1,158.0000057220459,5,43480.03332519531,75.73866271972656,4,1087914.9,12.05115,1797.333343505859,3185.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.046117663
7,Aiken & Swift,1881,4.6423569,4.3272886,5.610568,5.0625949,8.0664692,7.4940596,1.6094379,1.3862944,10.676155,10.680058,13.900753,13.899774,81,80,2.1972246,8.2224417,1.434666678309441,2.218,17.2,273.2994155883789,9,43310.6999130249,103.7886657714844,5,1088981.5,30.363146,3185.833312988281,3723.5833,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.33914518
7,Aiken & Swift,1882,4.8092752,4.6423569,5.7787218,5.610568,8.2224417,8.0664692,1.7917595,1.6094379,10.540555,10.676155,13.902376,13.900753,82,81,2.3978953,8.1203661,1.850833370815963,2.0165,18.73,323.345573425293,11,37818.53324127197,122.6426696777344,6,1090749.9,35.069012,3723.583312988281,3362.25,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.35770407
7,Aiken & Swift,1883,4.8137794,4.8092752,5.6703634,5.7787218,8.1203661,8.2224417,1.9459101,1.7917595,10.532239,10.540555,13.904561,13.902376,83,82,2.3025851,8.0243711,1.847166716586798,2.004,19.055,290.13991355896,10,37505.36656188965,123.1963348388672,7,1093136,59.617535,3362.249969482422,3054.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.26803926
7,Aiken & Swift,1884,4.9277754,4.8137794,5.5715075,5.6703634,8.0243711,8.1203661,2.0794415,1.9459101,10.450337,10.532239,13.907227,13.904561,84,83,2.1972246,8.0181313,1.714000053703785,2.50625,28.48,262.8300514221191,9,34556.03325653076,138.0719909667969,8,1096054,111.66547,3054.499969482422,3035.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.080233127
7,Aiken & Swift,1885,4.6905308,4.9277754,5.5349693,5.5715075,8.0181313,8.0243711,2.1972246,2.0794415,10.400983,10.450337,13.909686,13.907227,85,84,2.1972246,7.8041835,1.030000030994415,2.406,28.905,253.3999729156494,9,32891.94992828369,108.9109954833984,9,1098752.9,85.273643,3035.499969482422,2450.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.33432189
7,Aiken & Swift,1886,4.5212741,4.6905308,5.266026,5.5349693,7.8041835,8.0181313,2.3025851,2.1972246,10.313051,10.400983,13.911857,13.909686,86,85,1.9459101,7.6710501,.7175000263378024,2.190166666666667,27.44666666666667,193.6448707580566,7,30123.19994354248,91.95266723632813,10,1101139.8,81.830147,2450.833312988281,2145.3333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.30617979
7,Aiken & Swift,1887,4.3106918,4.5212741,5.1036572,5.266026,7.6710501,7.8041835,2.3978953,2.3025851,10.220825,10.313051,13.914173,13.911857,87,86,1.7917595,7.2676415,.4455000115558505,1.6325,24.95,164.6228942871094,6,27469.31658935547,74.49200439453125,11,1103693.5,84.487122,2145.333312988281,1433.1666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.40370771
7,Aiken & Swift,1888,3.3966873,4.3106918,4.6748772,5.1036572,7.2676415,7.6710501,2.4849067,2.3978953,10.214304,10.220825,13.916389,13.914173,88,87,1.3862944,7.2676415,.0187500007450581,.69225,13.2,107.2193908691406,4,27290.78330993652,29.8650016784668,12,1106142.6,39.686943,1433.166656494141,1433.1666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.92080384
7,Aiken & Swift,1889,2.8864753,3.3966873,4.6758952,4.6748772,7.2676415,7.2676415,2.5649493,2.4849067,10.234437,10.214304,13.919107,13.916389,89,88,1.3862944,,.0375000014901161,.3445,7.4,107.3285903930664,4,27845.78327941895,17.93000030517578,13,1109152.8,27.985548,1433.166656494141,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-1.4521518
8,"Alden, John",1803,.34217033,,1.8978698,,4.2904596,,2.3025851,2.1972246,9.2429371,9.1387186,14.20242,14.202655,3,2,0,4.2904596,.0320000015199184,0,0,6.671667575836182,1,10331.33332824707,1.408000111579895,10,1472424.1,,73,73,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.96175367
8,"Alden, John",1815,.94972551,,2.521611,,4.6051702,,3.0910425,3.0445225,9.2052107,6.6194062,14.198593,14.198512,15,14,0,4.6051702,.0587499998509884,0,0,12.44863510131836,1,9948.83332824707,2.585000038146973,22,1466798.6,.030977271,100,100,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.81229442
8,"Alden, John",1816,-.26136479,.94972551,2.3885121,2.521611,4.6051702,4.6051702,3.1354942,3.0910425,9.6919537,9.2052107,14.197923,14.198593,16,15,0,,.0175000000745058,0,0,10.89726829528809,1,16186.83332824707,.7699999809265137,23,1465816.3,.011194853,100,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-2.0111918
9,"Allen, Edmund",1844,2.9479415,,3.1354942,,5.768321,,0,,12.362119,,14.021094,,44,43,0,5.768321,.327777773141861,.1415555555555555,2.111111111111111,23,1,233775.9999313354,19.06666564941406,1,1228242.1,1.2353494,320,320,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.42491889
9,"Allen, Edmund",1845,2.9479415,2.9479415,3.1354942,3.1354942,5.768321,5.768321,.69314718,0,12.438435,12.362119,14.010608,14.021094,45,44,0,5.768321,.327777773141861,.1415555555555555,2.111111111111111,23,1,252315.1666030884,19.06666564941406,2,1215428.9,1.0821577,320,320,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.45473355
9,"Allen, Edmund",1846,2.9479415,2.9479415,3.1354942,3.1354942,5.768321,5.768321,1.0986123,.69314718,12.381245,12.438435,14.000108,14.010608,46,45,0,6.4869227,.327777773141861,.1415555555555555,2.111111111111111,23,1,238290.3332901001,19.06666564941406,3,1202733.8,1.131631,320,656.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.47861728
9,"Allen, Edmund",1847,3.6325912,2.9479415,3.9120231,3.1354942,6.4869227,5.768321,1.3862944,1.0986123,12.362609,12.381245,13.99081,14.000108,47,46,.69314718,6.4869227,.7037777602672577,.2415555555555556,3.111111111111111,50.00000190734863,2,233890.5832748413,37.81066513061523,4,1191604,1.8156967,656.5,656.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.44094449
9,"Allen, Edmund",1848,3.6325912,3.6325912,3.9120231,3.9120231,6.4869227,6.4869227,1.6094379,1.3862944,12.291662,12.362609,13.981936,13.99081,48,47,.69314718,6.4869227,.7037777602672577,.2415555555555556,3.111111111111111,50.00000190734863,2,217871.8332824707,37.81066513061523,5,1181074.4,1.7578861,656.5,656.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.45825136
9,"Allen, Edmund",1849,3.6325912,3.6325912,3.9120231,3.9120231,6.4869227,6.4869227,1.7917595,1.6094379,12.200253,12.291662,13.973796,13.981936,49,48,.69314718,6.9888744,.7037777602672577,.2415555555555556,3.111111111111111,50.00000190734863,2,198839.4166183472,37.81066513061523,6,1171500.5,2.1484683,656.5,1084.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.4719446
9,"Allen, Edmund",1850,3.9367933,3.6325912,4.3757572,3.9120231,6.9888744,6.4869227,1.9459101,1.7917595,12.153888,12.200253,13.966244,13.973796,50,49,1.0986123,7.3168802,.5853777639567852,.7253555555555555,11.58971111111111,79.49999809265137,3,189830.6666183472,51.25398635864258,7,1162686.8,5.857491,1084.5,1505.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.27034393
9,"Allen, Edmund",1851,4.0353088,3.9367933,4.7273879,4.3757572,7.3168802,6.9888744,2.0794415,1.9459101,12.250927,12.153888,13.958548,13.966244,51,50,1.3862944,7.3168802,.4509777761995792,1.442355555555555,16.68971111111111,113.0000019073486,4,209175.0332870483,56.56038665771484,8,1153772,8.1030493,1505.5,1505.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.049986355
9,"Allen, Edmund",1852,4.0353088,4.0353088,4.7273879,4.7273879,7.3168802,7.3168802,2.1972246,2.0794415,12.285057,12.250927,13.949748,13.958548,52,51,1.3862944,7.3168802,.4509777761995792,1.442355555555555,16.68971111111111,113.0000019073486,4,216437.4499206543,56.56038665771484,9,1143664.4,11.613135,1505.5,1505.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.071723402
9,"Allen, Edmund",1853,3.8334844,4.0353088,4.7004805,4.7273879,7.3168802,7.3168802,2.3025851,2.1972246,12.326688,12.285057,13.941074,13.949748,53,52,1.3862944,7.3168802,.3215999938547611,1.3008,14.5786,110.0000019073486,4,225638.1165618896,46.22332000732422,10,1133787.4,7.1768074,1505.5,1505.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.10848976
9,"Allen, Edmund",1854,3.7657032,3.8334844,4.6821313,4.7004805,7.3168802,7.3168802,2.3978953,2.3025851,12.296849,12.326688,13.932406,13.941074,54,53,1.3862944,7.0639038,.4477666690945625,1.2814,10.0893,108.0000038146973,4,219004.9499206543,43.19406509399414,11,1124002,5.783989,1505.5,1169,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.15788192
9,"Allen, Edmund",1855,3.7353027,3.7657032,4.388257,4.6821313,7.0639038,7.3168802,2.4849067,2.3978953,12.276958,12.296849,13.924961,13.932406,55,54,1.0986123,7.4187808,.4688166698906571,1.160333333333333,6.91675,80.50000190734863,3,214691.6999282837,41.90071105957031,12,1115665.3,4.9588861,1169,1667,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.087817065
9,"Allen, Edmund",1856,3.9282875,3.7353027,4.7140245,4.388257,7.4187808,7.0639038,2.5649493,2.4849067,12.284708,12.276958,13.918493,13.924961,56,55,1.3862944,7.4187808,.3542333305813372,1.921833333333334,15.87091666666667,111.5000019073486,4,216361.9499053955,50.81987762451172,13,1108472,12.144391,1667,1667,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.074379198
9,"Allen, Edmund",1857,3.9169962,3.9282875,4.7492704,4.7140245,7.4187808,7.4187808,2.6390574,2.5649493,12.268147,12.284708,13.912344,13.918493,57,56,1.3862944,7.4187808,.2294499934650958,1.8655,18.25158333333334,115.5000019073486,4,212808.3665618896,50.24928283691406,14,1101677,20.009314,1667,1667,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.075925037
9,"Allen, Edmund",1858,3.925179,3.9169962,4.7621741,4.7492704,7.4187808,7.4187808,2.7080503,2.6390574,12.191801,12.268147,13.9066,13.912344,58,57,1.3862944,7.4187808,.2388333291746676,1.866,18.25158333333334,117.0000019073486,4,197166.0332565308,50.66215133666992,15,1095366.6,20.226067,1667,1667,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.062161427
9,"Allen, Edmund",1859,3.925179,3.925179,4.7621741,4.7621741,7.4187808,7.4187808,2.7725887,2.7080503,12.144669,12.191801,13.901892,13.9066,59,58,1.3862944,7.0639038,.2388333291746676,1.866,18.25158333333334,117.0000019073486,4,188088.6999053955,50.66215133666992,16,1090221.4,18.572689,1667,1169,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.059070934
9,"Allen, Edmund",1860,3.7069349,3.925179,4.4485164,4.7621741,7.0639038,7.4187808,2.8332133,2.7725887,12.051511,12.144669,13.897676,13.901892,60,59,1.0986123,7.0639038,.2192499956581742,.9476666666666667,14.12808333333333,85.5,3,171358.1165924072,40.72878265380859,17,1085635.8,13.007097,1169,1169,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.089089192
9,"Allen, Edmund",1861,3.764225,3.7069349,4.4308167,4.4485164,7.0639038,7.0639038,2.8903718,2.8332133,11.897931,12.051511,13.894493,13.897676,61,60,1.0986123,5.768321,.2171666622161865,.9193333333333333,15.26133333333333,83.99999809265137,3,146962.1998901367,43.13026428222656,18,1082185.8,11.562256,1169,320,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.13910843
9,"Allen, Edmund",1862,2.2590163,3.764225,3.1354942,4.4308167,5.768321,7.0639038,2.9444389,2.8903718,11.653352,11.897931,13.892487,13.894493,62,61,0,,.2171666622161865,.001,0,23,1,115076.4499130249,9.573666572570801,19,1080016.6,.29972059,320,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.041251563
10,"Allen, Gideon & Son",1832,3.8990052,,4.3438053,,6.7320123,,0,,11.88026,,14.136092,,32,31,1.0986123,7.0957551,.62750000692904,1.186,0,77.00000381469727,3,144387.9999923706,49.35333251953125,1,1377929.1,.78501552,838.8333435058594,1206.8334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.080297738
10,"Allen, Gideon & Son",1833,4.1437707,3.8990052,4.6347289,4.3438053,7.0957551,6.7320123,.69314718,0,12.016452,11.88026,14.127716,14.136092,33,32,1.3862944,6.8786697,.78825000859797,1.54675,0,103.0000019073486,4,165454.4999237061,63.04008483886719,2,1366435.8,1.0721675,1206.833343505859,971.33337,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.02653835
10,"Allen, Gideon & Son",1834,3.9470699,4.1437707,4.3307333,4.6347289,6.8786697,7.0957551,1.0986123,.69314718,12.010337,12.016452,14.11869,14.127716,34,33,1.0986123,6.9030776,.7782500088214874,.95675,0,76,3,164445.9166183472,51.78341674804688,3,1354156.4,.79975963,971.3333435058594,995.33337,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.022141434
10,"Allen, Gideon & Son",1835,4.0622315,3.9470699,4.3437996,4.3307333,6.9030776,6.8786697,1.3862944,1.0986123,12.04953,12.010337,14.110006,14.11869,35,34,1.0986123,7.296978,1.16949999332428,.3625,0,76.99956512451172,3,171019.0832748413,58.10383224487305,4,1342449.9,1.0512546,995.3333435058594,1475.8334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.13358586
10,"Allen, Gideon & Son",1836,4.410985,4.0622315,4.8170996,4.3437996,7.296978,6.9030776,1.6094379,1.3862944,12.110042,12.04953,14.100958,14.110006,36,35,1.6094379,7.4715528,1.701558347791433,.4081083333333334,0,123.6060600280762,5,181687.2499313354,82.35055541992188,5,1330357.3,1.4886267,1475.833343505859,1757.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.098610573
10,"Allen, Gideon & Son",1837,4.4927821,4.410985,5.0053201,4.8170996,7.4715528,7.296978,1.7917595,1.6094379,12.111172,12.110042,14.091479,14.100958,37,36,1.7917595,7.4715528,1.857950009405613,.4156333333333334,0,149.2048397064209,6,181892.5832901001,89.36974334716797,6,1317806.1,1.4314744,1757.333343505859,1757.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.022528317
10,"Allen, Gideon & Son",1838,4.5117612,4.4927821,5.0065303,5.0053201,7.4715528,7.4715528,1.9459101,1.7917595,12.081944,12.111172,14.082073,14.091479,38,37,1.7917595,7.3054123,1.843116674572229,.5446333333333333,0,149.3855094909668,6,176653.2499465942,91.08208465576172,7,1305469.5,1.544313,1757.333343505859,1488.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.062631324
10,"Allen, Gideon & Son",1839,4.4747601,4.5117612,4.8393526,5.0065303,7.3054123,7.4715528,2.0794415,1.9459101,12.124185,12.081944,14.072806,14.082073,39,38,1.6094379,7.3054123,1.598616652190685,.9509666666666667,0,126.3874835968018,5,184274.9999389648,87.77352142333984,8,1293427.8,1.7895343,1488.333343505859,1488.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.22134668
10,"Allen, Gideon & Son",1840,4.4800496,4.4747601,4.8098531,4.8393526,7.3054123,7.3054123,2.1972246,2.0794415,12.138627,12.124185,14.06289,14.072806,40,39,1.6094379,7.3054123,1.426933338865638,1.3884,2.336333333333334,122.7135906219482,5,186955.6666030884,88.23906707763672,9,1280664.6,2.2111115,1488.333343505859,1488.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.25158766
10,"Allen, Gideon & Son",1841,4.3950944,4.4800496,4.8115826,4.8098531,7.3054123,7.3054123,2.3025851,2.1972246,12.268262,12.138627,14.05254,14.06289,41,40,1.6094379,7.3054123,1.279333345592022,1.350633333333333,6.371,122.9259853363037,5,212832.666557312,81.05227661132813,10,1267478.5,2.6984735,1488.333343505859,1488.3334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.19833516
